	indicator	erytrocyty	smoker	weight	trombocyty	alp	hbver	etytr	relationship	ssn	leukocyty	ast	hematokrit	er-cv	hemoglobin	name	alt
4093	1.00000	3.83469	no	65.09812	6.96696	81.15609	5.69422	2.90650	nop	394-95-4281	7.57281	49.43293	6.66302	34.75879	6.67341	Richard Curry	0.54312
4094	1.00000	7.31412	yes	62.39172	7.01948	16.18287	5.90094	5.62098	single	479-53-2429	8.37098	60.58117	7.59730	61.14007	8.95177	Victoria Higgins	1.08906
4095	0.00000	9.54593	no	53.94742	6.44549	82.68282	8.36892	6.06713	separated	589-97-5920	7.39246	62.04788	6.95891	64.34960	6.93330	Mckenzie Kline	5.06377
4096	0.00000	7.78602	no	45.40396	6.37721	86.03387	8.11205	9.74263	separated	500-49-4503	6.76170	55.23702	6.89299	53.01381	5.63591	David Davis	1.42633
4097	0.00000	7.84908	no	107.10048	8.55699	87.65860	7.76262	9.32905	divoced	079-05-6015	7.34041	35.44093	6.56176	33.72883	5.88470	Michael Martin	1.30762
4098	1.00000	6.92494	no	85.82263	6.91757	59.52817	8.05655	3.45751	separated	483-25-0094	5.78996	61.98772	7.76178	34.48300	4.95163	Matthew Chen	1.04600
4099	1.00000	7.58371	yes	55.40121	5.84714	82.93520	8.55558	6.90264	single	111-06-8989	6.34345	51.91021	7.15797	76.38943	6.63141	Sandra Hernandez	1.07349
4100	1.00000	3.94763	Y	190.99443	7.70509	30.25858	5.92938	7.99080	single	415-26-5249	7.05090	85.93927	7.98150	78.66074	8.52738	Suzanne Thomas	0.46758
4101	1.00000	8.34085	no	29.48357	6.73228	55.71852	10.00670	7.55428	married	321-39-6668	7.46147	60.28326	6.08539	54.47719	7.71271	Nicholas Mosley	2.11502
4102	1.00000	6.85293	Y	91.23360	7.22588	60.23260	5.55417	4.74048	divoced	196-55-5840	7.43034	54.31461	5.46783	45.34987	7.45716	Andrew Farmer	0.85127
4103	1.00000	9.87999	no	106.14819	5.34774	73.84798	9.61493	8.11685	married	531-13-8312	6.71577	55.16363	7.71822	50.19622	7.18136	Kerry Joseph	7.11988
4104	1.00000	8.52165	Y	57.39306	7.30043	89.52164	9.07107	6.52418	single	339-55-6352	6.02376	53.66418	5.88798	64.42498	6.48199	Drew Smith	2.34747
4105	0.00000	9.78530	no	101.98101	6.83184	37.30200	7.86708	7.18548	widowed	360-07-7592	7.90746	64.74695	4.84442	36.83144	8.34538	Kevin Mclaughlin	6.43172
4106	1.00000	7.57271	no	23.93823	7.10200	66.84044	8.01055	3.47071	single	347-61-6237	6.33904	66.33513	7.17936	65.55167	5.10638	Victor Kemp	1.29302
4107	0.00000	8.24814	no	83.38303	6.39732	87.40137	5.19641	5.37984	widowed	692-93-4384	5.56903	66.75999	7.92220	63.10446	6.40566	Shane Thomas	1.55130
4108	1.00000	6.31536	Y	5.90548	7.16803	85.05419	5.38702	2.61964	widowed	673-94-8500	6.64834	59.13447	5.58433	40.31274	7.07720	Ashley Johnson	0.60954
4109	1.00000	5.10621	N	46.62356	7.82164	44.57292	5.90869	5.30640	divoced	529-30-0855	6.31308	54.79231	6.16309	47.43393	7.96028	Eric Williamson	0.43072
4110	1.00000	8.96488	no	79.06329	6.45803	20.28645	6.96684	4.39775	single	071-35-0127	6.01348	40.69398	8.18154	69.27429	3.94613	Jack Rodriguez	2.92391
4111	1.00000	6.44311	Y	72.82592	8.23627	29.03670	5.62334	6.70486	separated	167-74-2305	7.23245	45.19546	6.37654	64.08708	8.39923	Stephanie Jones	0.72574
4112	0.00000	7.84436	no	16.34919	6.74283	65.48718	9.17233	8.27229	married	513-70-1228	7.55697	49.44382	6.79035	48.85086	5.16378	Morgan Barnes	1.66902
4113	1.00000	5.52542	Y	99.59979	8.25147	37.74824	5.95269	6.01964	separated	879-62-5003	6.32310	57.41567	6.00634	59.69236	8.21522	Robert Gutierrez	0.29299
4114	1.00000	10.15148	no	6.36411	8.82185	59.50499	8.80734	4.66208	married	843-22-6891	6.38389	54.11576	8.08078	81.86526	5.05119	Ashley Ballard	9.03741
4115	0.00000	7.53227	no	54.28644	5.46311	69.61711	7.40680	8.50671	single	723-93-6263	8.16969	60.75855	5.83699	50.91597	5.17060	Misty Mitchell	1.00938
4116	0.00000	7.98891	no	7.65535	7.52779	82.82865	6.61556	6.74092	widowed	181-11-2195		40.87145	9.41585	57.00408	5.62481	Ray Chandler	1.24880
4117	0.00000	8.72227	no	131.45085	6.11568	56.77869	6.80554	7.46384	divoced	770-16-8531	4.68775	34.54057	8.05672	25.96257	4.87031	Charles Graham	2.41787
4118	0.00000	9.93444	no	42.78150	5.73855	63.05313	8.79599	6.83016	divoced	090-48-5174	6.07636	49.62862	7.47536	58.86702	7.61700	Erin Cunningham	7.25481
4119	1.00000	10.42704	Y	79.98140	6.08077	85.34747	9.14960	6.76624	married	182-46-0674	9.35914	44.01198	6.18548	50.00938	6.08804	William Murray	11.80755
4120	1.00000	1.45736	Y	82.65757	7.23038	82.10654	6.06579	5.97047	nop	856-51-7439	7.61048	50.82999	5.88299	58.38896	7.06180	Jonathan Robertson	0.67295
4121	1.00000	6.22701	no	30.74954	7.41458	47.94209	5.70408	4.68358	single	062-50-9171	8.89528	35.93030	6.70462	66.95477	7.88917	Debra Wright	0.93150
4122	0.00000	9.25378	no	95.19737	7.78162	70.50596	8.35981	8.23077	married	144-15-0337	7.07037	79.95431	7.11079	61.78755	7.26406	Jasmine Gates	4.01511
4123	0.00000	8.54266	yes	64.35076	5.28008	85.27245	8.75224	8.99405	divoced	185-21-5438	7.32275	49.40365	7.54492	38.75143	6.49476	Sarah Moore PhD	2.12658
4124	1.00000	7.62733	Y	92.87485	6.39305	79.86588	7.44441	6.23271	single	788-74-9130	8.16942	64.67366	7.28697	44.03464	5.60375	Kimberly Williams	1.13551
4125	1.00000	8.20929	Y	11.27517	7.71696	14.38148	6.76720	3.25900	divoced	268-25-6822	7.86308	45.77590	7.54196	51.44869	3.66101	Robert King	1.83409
4126	1.00000	11.09365	no	115.05147	6.51892	87.86141	9.40085	7.23886	single	128-31-7245	6.70551	57.48311	6.57013	55.29830	6.53990	Robert Malone	22.62845
4127	1.00000	3.25185	yes	14.06992	7.86234	78.84845	5.99461	4.85171	married	360-07-7592	4.87802	30.39912	5.95856	51.64259	6.74125	Kevin Mclaughlin	0.25918
4128	1.00000	10.58917	yes	42.23780	6.63406	15.44208	5.60594	5.61965	separated	081-98-3806	7.10737	49.87072	6.85654	59.93096	10.16433	Molly Thompson	13.64280
4129	1.00000	4.66844	no	73.55215		13.44654	5.99171	9.82593	separated	739-14-5846	7.16613	53.07518	7.48683	46.87952	8.91595	Jennifer Harrison	0.90460
4130	0.00000	7.77765	no	61.78233	6.15897	70.90396	8.81557	8.84608	single	244-23-9032	7.75227	56.87231	8.20482	63.69476	5.14026	Cheryl Jackson	1.48977
4131	1.00000	10.44681	no	58.77738	8.06597	90.36061	9.40513	7.31936	separated	696-08-1956	7.72272	65.10215	6.56715	58.70487	6.48889	Nicholas Cooper	12.17965
4132	0.00000	7.91407	N	83.55795	5.54290	88.06518	8.27209	8.87267	married	496-55-2297	8.13871	56.77684	5.25493	46.11314	5.69454	Stacy Joseph	1.35366
4133	1.00000	3.63748	Y	57.92895	6.80860	87.97712	5.87150	4.46409	married	718-85-4424	6.32353	54.67974	7.56297	48.03093	6.66361	Gregory Long	0.36661
4134	1.00000	5.74140	yes	-6.69330	6.84040	62.01394	7.20943	4.34557	nop	330-52-2153	6.14214	49.12350	7.36984	45.43225	5.21315	Sean Gill	0.89407
4135	1.00000	7.11852	Y	44.08039	6.96576	91.48899	7.79342	7.23914	single	518-03-9362	5.31956	40.47221	5.74295	74.86083	6.34025	Cynthia Hardy	0.95058
4136	1.00000	6.03655	Y	138.34900	7.47184	85.35592	8.49662	5.90824	separated	821-39-0763	7.82609	67.13472	8.34681	24.32746	6.84744	Michelle Jackson	0.54083
4137	1.00000	4.06818	no	94.27142	5.96963	86.56339	5.66155	4.72700	nop	218-68-6586	5.98296	59.44372	7.39823	59.18616	6.37073	Heather Wilson	0.79217
4138	1.00000	8.05913	no	90.37502	6.73135	84.70067	7.99682	5.48424	single	788-61-2378	7.07087	34.56005	7.34656	50.80166	5.50274	Joseph Smith	1.33111
4139	1.00000	6.68876	no	82.85320	8.11619	85.02003	7.95864	8.05237	widowed	006-05-2963	7.68078	46.63859	8.24907	47.55642	6.93464	Nicole Jordan	0.86035
4140	1.00000	3.91476	no	101.24661	6.78338	76.12574	5.77718	4.82031	married	775-48-9142	5.30716	73.39422	7.42727	49.34484	6.94924	Kelli Hamilton	0.57221
4141	0.00000	9.69583	Y	92.89077	8.13388	47.61041	7.87178	6.99844	separated	813-78-8443	7.54880	43.74746	7.41702	51.60145	8.00092	Derrick Shaw	6.05731
4142	1.00000	8.18869	no	9.24599	6.84617	87.06655	8.27895	6.51102	divoced	480-54-7319	7.19323	37.45912	6.42494	75.85133	6.13575	Andrea Riley	1.78265
4143	1.00000		no	80.27944	6.62556	66.65799	8.13828	5.82615	separated	397-18-2516	6.41743	62.77464	7.33757	54.26235	5.03395	Carol Gonzalez	13.34490
4144	1.00000	4.80631	yes	76.76557	8.56914	35.33804	5.88699	5.08960	separated	716-87-1555	6.17970	32.59795	8.61154	41.91351	8.18928	Joseph Harris	0.22337
4145	1.00000	6.66833	no	94.42067	4.58019	24.44103	5.67197	6.65377	married	719-88-8905	7.10187	36.78587	8.83105	51.29916	8.48659	Trevor Roberts	0.69842
4146	1.00000	6.92272	yes	134.30320	6.10621	38.84421	6.42410	4.46795	married	379-72-7797	4.72147	55.18212	8.29881	49.70657	4.45306	Paul Bradley	1.16746
4147	1.00000	9.61806	no	61.28708	6.92905	5.42500	6.54693	3.23826	nop	461-72-1896	6.99644	48.17183	7.28334	59.03295	3.08487	Rebecca Dodson	5.37327
4148	0.00000	8.28418	no	47.57836	7.31142	72.31388	6.54600	4.84813	single	037-96-9645	5.94545	65.39658	7.74684	52.60796	7.05052	Courtney Pope	1.51682
4149	0.00000	7.70585	no	63.00867	7.99273	33.61349	8.35499	6.95612	separated	877-49-6297	6.70602	36.40867	7.27266	43.10677	4.38196	Anthony Chapman	1.03101
4150	1.00000	7.27789	no	-3.82393	6.66888	11.95206	5.67979	2.39414	divoced	502-12-4328	7.04788	49.96189	7.11887	58.16077	2.93398	Janet Franco	0.95981
4151	1.00000	3.54783	no	86.13838	7.66060	81.30746	5.77355	6.17951	nop	035-07-5156	9.53134	42.37213	7.80335	44.84654	6.88148	Jessica Allen	0.53933
4152	0.00000	7.74983	no	78.58818	5.76008	57.67875	8.08381	7.57566	single	114-75-2651	6.17851	48.99326	6.44619	56.09019	4.80095	Jason Jones	1.56816
4153	1.00000	3.18715	yes	-22.03937	5.98368	77.59866	5.78065	5.18550	divoced	731-48-5940	7.28925	60.01870	7.69202	63.70888	6.80041	Michelle Lewis	0.52680
4154	1.00000	7.25516	no	53.80096	6.78006	28.58344	5.63354	6.07134	divoced	698-27-9906	7.57846	40.81550	6.22542	51.16854	8.65834	Jennifer Brown	0.90485
4155	0.00000	8.31164	no	51.39934	8.65444	79.49584	5.21401	5.04047	divoced	851-15-6328	6.53541	50.77283	6.95890	41.60741	5.74123	Carmen Smith	1.82987
4156	1.00000	8.06953	no	44.43817	5.66317	14.72324	5.47751	4.01343	widowed	669-38-7870	8.07152	40.70657	6.99120	43.02990	9.22303	Mr. James Allen	1.67339
4157	1.00000	5.88491	Y	-6.49925	6.14023	59.43793	5.46405	5.57465	single	405-96-9743	6.90097	49.66663	5.95476	65.39792	7.62691	Judith Haas	0.73969
4158	0.00000	7.76422	no	64.41398	8.28739	56.24169	8.46581	7.70939	divoced	394-85-2307	7.63845	61.45254	7.25058	67.30112	4.80360	Nicholas Campbell	1.24227
4159	1.00000	4.84805	yes	41.41932	8.03130	77.22731	5.81783	5.41110	single	766-76-5651	6.59382	50.78866	7.38750	50.07793	7.27618	Christopher Walker	0.37686
4160	0.00000	8.82665	no	45.42235	9.64324	78.97744	4.48988	5.54225	married	340-57-7967	7.20765	65.20801	7.70577	60.73864	5.84544	Lisa Villa	2.80241
4161	1.00000	9.83606	no	85.18193	9.36077	82.01511	8.24409	6.98446	married	372-20-3699	5.69398	51.03425	5.10236	54.44181	5.74294	Olivia Gates	6.74773
4162	0.00000	8.47515	no	88.12222	5.27363	52.20840	6.81084	6.67718	divoced	587-72-9079	6.87574	44.50347	6.71939	48.51583	4.96490	Timothy Parker	2.19226
4163	1.00000	4.84689	no	129.97499	7.52198	11.90486	6.07570	6.39625	married	130-28-5286	6.00176	61.19449	7.95943	68.08840	9.24716	Michael Kent	0.49378
4164	1.00000	7.69550	yes	66.05580	8.80710	55.39115	8.13036	3.44944	married	860-38-8327	6.62080	60.74142	6.93544	44.68091	4.90861	Anthony Carrillo	0.89125
4165	0.00000	7.89339	Y	71.63668	7.81340	77.12958	6.68902	5.97340	single	325-34-7870	7.92788	36.83339	6.85493	32.21271	5.59019	James Morris	1.41286
4166	0.00000	7.53410	yes	-29.54736	5.62900	11.71068	5.82736	5.68440	single	339-89-9231	6.48660	49.85328	6.41212	40.76084	9.71174	Michelle Hayes	1.20920
4167	1.00000	5.37415	Y	98.00581	7.24001	11.68159	5.86715	5.70794	divoced	629-38-2788	7.73774	47.73900	6.81613	37.07725	9.10394	Joyce Rivera	0.54137
4168	1.00000	10.47358	N	93.81902	7.73709	55.74251	8.19246	5.22531	divoced	328-87-6763	7.02748	45.44179	6.89715	54.03486	4.84826	Antonio Smith	12.27683
4169	1.00000	8.91947	Y	67.91587	5.86239	36.95815	6.68798	5.10960	divoced	015-47-8276	6.38558	46.46650	6.25654	46.65450	4.21875	Andrew Jackson	3.20620
4170	0.00000	8.94663	N	17.31266	6.45497	40.93488	6.52111	7.31176	married	210-46-8456	7.34919	46.08529	7.19001	59.63747	4.62352	Kristen Garcia	3.15071
4171	0.00000	8.03150	no	130.16166	6.79395	64.31584	8.84779	7.87535	divoced	084-33-6717	6.87558	42.27614	6.33273	37.98575	5.16471	Charles Lewis	1.39354
4172	0.00000	7.15630	no	68.09032	5.95063	46.96403	8.35258	9.01145	single	222-96-1589	7.90380	50.85864	6.65823	71.77039	4.50200	Kimberly Gonzalez	1.06644
4173	1.00000	9.28944	no	123.12623	9.05395	8.72758	5.79533	4.74528	single	139-64-1599	8.52317	69.44582	6.15002	59.42104	3.20412	Corey Hayden	4.11922
4174	0.00000	8.64738	Y	71.43451	8.74913	63.56139	6.45486	7.33784	single	686-86-5623	5.55309	64.51869	5.60738	31.42922	5.26621	Dr. Elizabeth Hudson MD	2.29439
4175	0.00000	8.54172	Y	89.90357	8.90087	87.75257	5.24490	4.62482	married	276-60-7787	7.13878	61.60566	7.46497	68.59641	6.71603	Courtney Marquez	2.01059
4176	1.00000	4.00306	no	42.69317	5.95441	84.95522	5.68663	6.18379	divoced	179-57-3697	8.03665	41.25322	6.09195	93.13381	6.96167	Jennifer Burke	0.48769
4177	1.00000	9.04406	no	64.09828	7.72929	82.64049	8.31797	5.72202	single	618-10-0540	7.99486		6.76291	53.86444	5.53144	Jenna Durham	3.37927
4178	1.00000	7.98746	yes	108.62483	5.17593	67.16408	8.38784	4.26650	nop	678-24-5284	6.63155	28.84231	6.65634	60.56255	5.23325	Sarah Flowers	1.40473
4179	0.00000	8.56210	no	78.51136	5.97066	83.28827	7.92254	8.92394	single	468-20-3438	7.78796	55.69818	6.37668	49.11566	6.57886	Don Calhoun	2.38208
4180	0.00000	8.01450	no	116.20644	8.19245	65.47399	5.72095	5.84576	divoced	361-28-8586	6.51079	62.93552	6.81813	55.77249	5.11877	Sandra Peterson	1.42389
4181	0.00000	7.65756	no	112.23031	6.58460	80.83636	5.09441	4.57627	nop	484-99-1547	7.36829	37.75310	6.04560	59.20034	6.76593	Adam Miller	1.20784
4182	1.00000	5.99487	no	9.49279	4.74813	86.73859	7.61660	5.55495	divoced	711-01-9431	7.40975	51.10251	6.55978	50.92735	5.97265	Tanner Mooney	0.87403
4183	1.00000	10.81816	no	75.26911	5.67381	57.14778	7.97440	5.27108	married	883-93-1298	6.59415	67.04921	8.51306	48.04360	4.88944	Christopher Hunt	17.23697
4184	1.00000	2.92046	no	17.42070	5.38087	39.29033	5.97779	8.50748	divoced	408-56-8758	8.88396	76.30238	6.16361	73.37824	8.10204	Luke Peterson	0.72082
4185	1.00000	4.43655	no	104.02016	8.59450	36.82061	6.07082	6.89777	divoced	457-60-6790	6.24522	56.41260	6.15875	36.25756	8.22143	Kaitlyn Haney	0.49717
4186	1.00000	9.37892	no	30.86789	6.85919	77.08263	8.81118	4.98383	nop	427-64-4392	5.51714	50.67279	6.38620	79.15002	5.43797	Abigail Lopez	4.81632
4187	0.00000	7.93319	no	91.47866	4.30220	85.50295	4.58680	5.17165	divoced	415-68-3982	7.44896	50.31873	8.20555	49.79091	6.16720	Rachel Rivas	1.26943
4188	1.00000	3.81069	no	72.32428	5.68137	53.75546	5.89824	6.72958	divoced	885-78-3770	7.64249	58.10314	7.79874	37.04781	7.88097	Justin Davis	0.21080
4189	1.00000	10.43911	Y	71.25888	7.79107	8.33919	6.45722	4.42414	married	591-47-9653	4.98340	68.01041	6.43300	27.55595	3.18511	Courtney Hickman	11.96194
4190	0.00000	7.85881	N	169.82199	6.75381	68.69433	3.83377	4.60972	nop	409-35-7532	8.68672	54.87064	6.49191	55.24918	5.18638	Marilyn Hill	1.25652
4191	1.00000	2.71781	no	108.73710	6.30657	68.50106	5.78965	7.40916	single	169-93-2395	8.96746	64.29311	6.50729	30.96335	7.34195	Gerald Smith	0.72847
4192	1.00000	4.45669	no	17.69215	8.88472	62.95651	5.84349	6.43587	divoced	374-16-2550	6.61931	72.93533	5.80877	49.70369	7.59330	Alexandra Clark	0.96740
4193	0.00000	6.82016	no	37.57891	5.87427	22.00694	8.62673	8.66405	widowed	614-51-0110	8.27147	54.38958	5.79800	40.59687	3.76093	Todd Mitchell	0.81439
4194	1.00000	5.70329	N	38.11877	6.77816	43.90135	5.71362	5.38730	nop	487-69-4214	5.67731	78.12271	5.46573	45.33434	7.87262	Caitlyn Jacobs	0.53653
4195	1.00000	10.03527	yes	40.46309	8.34449	24.88189	7.33177	4.66086	single	471-11-7375	6.71887	61.11228	7.58372	56.47729	3.94017	Andrew Paul	8.17337
4196	1.00000	9.15216	Y	111.75429	6.61073	92.84139	9.00791	6.28309	nop	332-05-2841	8.74085	70.38646	7.25019	63.57124	6.25201	Deborah Fitzpatrick	3.73533
4197	0.00000	8.51275	Y	100.77667	7.22575	86.30379	8.61520	8.45105	divoced	718-85-4424	6.71562	75.88546	7.49367	49.62476	6.07741	Gregory Long	2.21344
4198	1.00000	6.37357	no	96.14152	6.17640	67.22072	5.48811	4.18675	divoced	213-92-7338	8.95527	42.07891	6.19732	35.23231	7.31229	Amanda Gomez	0.63224
4199	1.00000	7.42893	yes	83.87755	6.88497	89.85452	8.02521	6.40797	married	313-01-6024	7.86009	73.22550	6.87004	49.40850	6.22085	Kevin Clark	1.32942
4200	0.00000	9.79184	no	121.70739	8.34327	57.02710	8.34004	7.18948	widowed	891-86-9387	7.01287	66.41927	7.43151	56.79467	7.62476	Jonathan Perez	6.63851
4201	1.00000	8.69302	no	62.45832	5.06351	78.92666	8.57747	6.02119	nop	304-40-0786	5.97762	43.53158	8.43238	72.33091	5.86910	Connie Gamble	2.33575
4202	0.00000	8.72031	no	67.95323	8.62877	41.28280	4.85487	6.16415	divoced	844-73-0219	6.95332	42.96923	6.65002	32.69138	4.40007	Aaron White	2.36497
4203	0.00000	8.12501	no	80.96157	9.50998	84.10416	8.49491	9.09936	nop	669-19-2887	8.42078	54.39779	7.53649	69.28034	5.92913	Mr. Gary Soto	1.83349
4204	1.00000	8.58677	yes	113.23392	7.70019	66.82337	5.82835	9.86206	nop	707-50-2984	6.33999	62.16027	8.69536	72.48894	11.31771	Charles George	2.72338
4205	1.00000	6.80478	no	94.09236	6.22565	92.89025	8.02058	5.50512	separated	064-13-2040	6.82764	64.78216	6.75192	37.73479	6.19473	Nicholas Cline	0.96695
4206	1.00000	6.62797	no	40.27705	8.15675	18.76449	5.87287	4.07305	divoced	833-13-0041	7.61503	51.69012	8.30995	52.63726	8.66041	David Carroll	0.51277
4207	1.00000	6.22370	yes	23.70613	7.05043	12.10746	5.91950	7.86767	single	151-19-9010	7.21559	60.66965	7.86100	44.89948	8.99890	Valerie Fischer	0.84651
4208	1.00000	5.77360	no	116.56007	6.91467	18.15773	5.87758	8.20871	single	671-17-4872	7.06562	85.14938	6.62067	51.83633	8.79088	Jessica Brown DDS	0.78495
4209	1.00000	6.86247	no	78.38816	5.92874	78.96419	8.25386	5.42722	single	578-76-9001	6.41105	71.32532	7.62903	64.29658	6.01163	Brady Clark	0.81753
4210	1.00000	5.57305	yes	82.28704	7.45049	62.65791	5.74474	5.61572	widowed	730-42-7880	5.66120	57.95449	6.94209	36.45679	7.73859	Pamela Schroeder	0.77712
4211	0.00000	6.49375	no	67.82614	7.19473	18.70879	8.05635	9.82277	widowed	508-93-4211	5.76647	69.34627	6.92973	45.07405	3.91847	Lauren Martinez	1.11503
4212	0.00000	8.46818	no	95.99290	5.15403	80.99690	5.33969	5.45763	nop	071-35-0127	7.07092	64.34643	6.62400	58.34353	6.69972	Jack Rodriguez	1.66495
4213	0.00000	7.70374	no	103.68027	6.26451	88.96758	5.56422	5.99358	divoced	304-89-3012	7.54730	74.98366	7.18167	66.24040	5.61346	Kristi Lane	1.41661
4214	0.00000	8.95992	no	119.13830	6.43678	87.02220	4.65669	5.23121	divoced	006-68-1195	6.72727	44.76900	7.13419	60.80807	6.43960	Jose Porter	3.17499
4215	1.00000	6.09193	no	77.51316	7.39903	14.83575	5.79414	5.60460	single	849-35-6403	7.34128	64.58127	8.39997	35.24675	9.17283	Jamie Robinson	0.91736
4216	1.00000	8.92077	no	116.91116	7.73234	63.30035	8.09043	5.62739	single	066-34-7174	6.97622	41.62627	7.34272	48.82031	5.20128	Martin Krueger	3.23162
4217	1.00000	3.52312	no	69.84344	4.97929	70.78747	5.66887	4.18543	separated	608-83-6504	6.01556	67.81975	5.23966	14.69794	5.33923	Anthony Martinez	0.88540
4218	1.00000	5.68458	no	118.50324	6.75600	59.63335	5.62679	5.64501	nop	336-55-7926	6.19855	56.98809	6.03318	64.98272	7.54770	Alan Barrett	0.47110
4219	1.00000	5.60159	no	99.05025	6.64393	32.86739	5.80067	6.50835	divoced	305-95-7027	6.04814	40.19625	8.10716	38.25609	8.38518	Michele Bryant	0.43519
4220	0.00000	7.08727	no	110.82430	6.77202	44.39147	7.83417	9.36931	nop	284-23-5358	5.75586	51.14208	5.18999	36.38140	4.61708	Justin Maldonado	0.61434
4221	1.00000	8.67896	no	69.46569	6.82383	75.87548	7.16405	6.56932	married	548-11-6251	7.53527	61.02558	7.74712	60.47509	5.34704	Jared Brown DDS	2.23651
4222	1.00000	7.61077	no	9.06103	6.34741	80.55373	7.52683	6.24129	divoced	537-49-9355	7.12842	24.28616	6.66623	49.42259	5.81011	Phyllis Campos	1.47455
4223	1.00000	3.81114	no	89.61844	10.13012	47.65388	5.92917	6.16897	nop	426-08-2670	6.97468	36.44134	5.56672	49.52691	7.78326	Brian Davis	0.67044
4224	1.00000	8.00979	no	66.12360	7.68793	67.16665	6.85506	6.91968	married	876-95-1647	7.53654	59.89233	7.30447	51.56834	5.16545	Cheryl Murray	1.43474
4225	0.00000	7.13695	N	91.03370	7.94794	38.59683	8.18719	8.92311	single	669-95-0968	7.63129	34.28195	5.40490	42.64767	4.38294	Seth Lloyd	0.95809
4226	1.00000	3.30639	no	55.83366	9.30750	69.49395	5.94917	5.17216	widowed	641-05-8197	6.89835	35.11420	6.77154	50.12149	7.25872	Angela Dickson	0.50472
4227	1.00000	6.20812	N	114.94447	6.21993	55.10870	5.76895	4.63628	divoced	565-85-8656	6.83607	51.71391	8.10296	34.45457	7.80254	Eric Bridges	0.45515
4228	1.00000	4.98518	yes	103.21781	6.56092	43.98451	5.67312	7.04337	married	273-72-1058	5.55318	43.78779	6.18252	56.70370	7.99551	Barry Beard	0.68552
4229	1.00000	3.69321	yes	98.70400	6.45670	71.87211	5.81086	3.72627	separated	592-53-9050	6.77141	39.88435	7.70111	58.92572	7.18147	Michael Travis	0.70260
4230	0.00000	8.26454	yes	84.01453	8.20118	89.29782	8.59331	8.83999	divoced	291-63-2391	6.09293	47.76075	5.32444	72.19765	6.14886	Danielle Richards	1.58307
4231	1.00000	7.45011	no	49.68627	8.95879	25.03185	5.90737	4.52757	separated	782-79-1235	7.51800	42.02028	6.80396	67.76200	3.99276	Debbie Delacruz	1.14685
4232	1.00000	7.72342	no	73.73393	6.32884	17.50296	5.76045	5.96589	widowed	896-26-1615	7.16651	71.03879	7.16998	31.38383	9.87569	Kristen Griffin	1.30242
4233	0.00000	8.07622	no	61.64321	7.31891	67.47385	8.45883	8.05107	single	689-67-2569	5.42862	68.40526	8.35580	47.99398	5.13049	Christopher Villarreal	1.67883
4234	1.00000	3.98045	no	3.16747	6.11000	69.86331	5.68284	4.28145	nop	239-84-4197	6.92117	39.20322	8.10862	57.59023	7.29040	Ashley Riggs	0.48417
4235	1.00000	5.07525	no	70.04434	9.52271	44.89290	5.23101	4.93946	single	431-42-6246	7.48708	42.11670	8.94639	59.34952	4.60034	Stephanie Friedman	0.54015
